# WELL TRACE FROM PETREL 
# WELL NAME:              112140909506W400
# DEFINITIVE SURVEY:      P121P12_Definitive_Survey
# WELL HEAD X-COORDINATE: 505705.40000000 (m)
# WELL HEAD Y-COORDINATE: 6344844.00000000 (m)
# WELL DATUM (KB, KB, from MSL): 595.60000000 (m)
# WELL TYPE:              OIL
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# ANGLES ARE GIVEN IN DEGREES
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM UTM83-12 ("MENTOR:UTM83-12:NAD83 UTM, Zone 12 North, Meter") [SIS,502388]
# AZIM_TN: azimuth in True North 
# AZIM_GN: azimuth in Grid North 
# DX DY ARE GIVEN IN GRID NORTH IN m-UNITS
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
#===============================================================================================================================================
      MD            X            Y            Z           TVD           DX          DY        AZIM_TN        INCL         DLS        AZIM_GN
 745.77000000 505576.41352 6344316.4782 286.56780278 309.03219722 -128.9864767 -527.5217941 223.62000000 87.650000000 6.3735625105 223.54048640
 750.51000000 505573.13335 6344313.0637 286.39141882 309.20858118 -132.2666466 -530.9362807 224.24015740 88.084887960 4.7917216479 224.16064379
 755.25000000 505569.81559 6344309.6841 286.25100189 309.34899811 -135.5844137 -534.3159317 224.86000000 88.520000000 4.7917216479 224.78048640
 759.87500000 505566.54766 6344306.4153 286.15394035 309.44605965 -138.8523386 -537.5846501 225.28506647 89.074974556 4.5340367618 225.20555287
 764.50000000 505563.25507 6344303.1705 286.10167324 309.49832676 -142.1449341 -540.8295465 225.71000000 89.630000000 4.5340367618 225.63048640
 769.15000000 505559.93068 6344299.9218 286.09416618 309.50583382 -145.4693185 -544.0781559 225.76999812 90.185000101 3.6015076613 225.69048452
 773.80000000 505556.60300 6344296.6768 286.13170112 309.46829888 -148.7969988 -547.3231808 225.83000000 90.740000000 3.6015076613 225.75048640
 778.54000000 505553.21917 6344293.3606 286.17203100 309.42796900 -152.1808330 -550.6394248 225.48498753 90.235004260 3.8708361723 225.40547392
 783.28000000 505549.85524 6344290.0239 286.17058343 309.42941657 -155.5447596 -553.9761042 225.14000000 89.730000000 3.8708361723 225.06048640
 787.90500000 505546.58789 6344286.7532 286.15221929 309.44778071 -158.8121100 -557.2468220 224.95999914 89.814999087 1.2911960057 224.88048553
 792.53000000 505543.33082 6344283.4722 286.14071644 309.45928356 -162.0691846 -560.5278040 224.78000000 89.900000000 1.2911960057 224.70048640
 797.10500000 505540.12115 6344280.2146 286.13612512 309.46387488 -165.2788534 -563.7853902 224.52999990 89.984999857 1.7315070400 224.45048630
 801.68000000 505536.92572 6344276.9430 286.13832096 309.46167904 -168.4742791 -567.0569514 224.28000000 90.070000000 1.7315070400 224.20048640
 806.34000000 505533.68071 6344273.6012 286.12286788 309.47713212 -171.7192917 -570.3987695 224.19500606 89.549999505 3.3920646428 224.11549246
 811.00000000 505530.44089 6344270.2548 286.06512356 309.53487644 -174.9591123 -573.7451594 224.11000000 89.030000000 3.3920646428 224.03048640
 819.50000000 505524.53227 6344264.1503 285.94459090 309.65540910 -180.8677295 -579.8497315 224.18000440 89.344999511 1.1388811315 224.10049080
 828.00000000 505518.61583 6344258.0525 285.87078626 309.72921374 -186.7841723 -585.9474637 224.25000000 89.660000000 1.1388811315 224.17048640
 833.88500000 505514.51502 6344253.8349 285.84716243 309.75283757 -190.8849818 -590.1650825 224.30000040 89.879999954 1.1500946402 224.22048680
 839.77000000 505510.41050 6344249.6208 285.84613530 309.75386470 -194.9895032 -594.3791551 224.35000000 90.100000000 1.1500946402 224.27048640
 844.40000000 505507.18303 6344246.3038 285.85987279 309.74012721 -198.2169692 -597.6962363 224.24000113 90.240000442 1.1536346067 224.16048752
 849.03000000 505503.96197 6344242.9805 285.88492340 309.71507660 -201.4380279 -601.0194736 224.13000000 90.380000000 1.1536346067 224.05048640
 853.66500000 505500.74136 6344239.6499 285.91202341 309.68797659 -204.6586365 -604.3500890 224.10499980 90.290000028 0.6045800647 224.02548620
 858.30000000 505497.52218 6344236.3179 285.93184287 309.66815713 -207.8778172 -607.6821359 224.08000000 90.200000000 0.6045800647 224.00048640
 862.94000000 505494.30679 6344232.9752 285.93670184 309.66329816 -211.0932084 -611.0248236 223.85500154 89.919999383 2.3224125177 223.77548793
 867.58000000 505491.10457 6344229.6199 285.91888553 309.68111447 -214.2954263 -614.3800894 223.63000000 89.640000000 2.3224125177 223.55048640
 872.22500000 505487.91304 6344226.2477 285.88888944 309.71111056 -217.4869567 -617.7523264 223.37500059 89.619996237 1.6519538101 223.29548699
 876.87000000 505484.73656 6344222.8613 285.85727196 309.74272804 -220.6634397 -621.1387264 223.12000000 89.600000000 1.6519538101 223.04048640
 881.52000000 505481.57726 6344219.4520 285.83231569 309.76768431 -223.8227437 -624.5480184 222.67999467 89.784993660 3.0793974915 222.60048106
 886.17000000 505478.44419 6344216.0185 285.82237356 309.77762644 -226.9558115 -627.9815129 222.24000000 89.970000000 3.0793974915 222.16048640
 890.63500000 505475.44916 6344212.7094 285.82588036 309.77411964 -229.9508410 -631.2906015 222.21500014 90.120000011 1.0217405345 222.13548653
 895.10000000 505472.45559 6344209.3990 285.84107648 309.75892352 -232.9444100 -634.6009786 222.19000000 90.270000000 1.0217405345 222.11048640
 902.10000000 505467.77409 6344204.1989 285.89208356 309.70791644 -237.6259113 -639.8011339 221.96001168 90.565004552 1.6031057209 221.88049807
 909.10000000 505463.11374 6344198.9802 285.97912991 309.62087009 -242.2862637 -645.0197750 221.73000000 90.860000000 1.6031057209 221.65048640
 916.22500000 505458.39042 6344193.6510 286.09850531 309.50149469 -247.0095767 -650.3490367 221.53001292 91.060006456 1.1908135776 221.45049931
 923.35000000 505453.68605 6344188.3056 286.24274739 309.35725261 -251.7139545 -655.6944080 221.33000000 91.260000000 1.1908135776 221.25048640
 930.35000000 505449.06896 6344183.0497 286.38018323 309.21981677 -256.3310411 -660.9502980 221.42500774 90.990001361 1.2266597674 221.34549413
 937.35000000 505444.44279 6344177.8010 286.48463732 309.11536268 -260.9572127 -666.1989527 221.52000000 90.720000000 1.2266597674 221.44048640
 944.54000000 505439.67196 6344172.4262 286.55459685 309.04540315 -265.7280401 -671.5737870 221.82501193 90.395005596 1.8596479055 221.74549832
 951.73000000 505434.87240 6344167.0766 286.58377339 309.01622661 -270.5275988 -676.9233584 222.13000000 90.070000000 1.8596479055 222.05048640
 958.73000000 505430.18669 6344161.8800 286.59140920 309.00859080 -275.2133120 -682.1199799 222.10999999 90.055000003 0.1071428248 222.03048639
 965.73000000 505425.50279 6344156.6818 286.59721242 309.00278758 -279.8972122 -687.3182381 222.09000000 90.040000000 0.1071428248 222.01048640
 972.76500000 505420.79593 6344151.4571 286.60672817 308.99327183 -284.6040730 -692.5428950 222.09999997 90.115000002 0.3226598154 222.02048637
 979.80000000 505416.08817 6344146.2333 286.62545269 308.97454731 -289.3118332 -697.7667166 222.11000000 90.190000000 0.3226598154 222.03048640
 986.80000000 505411.39706 6344141.0416 286.65782850 308.94217150 -294.0029357 -702.9583734 222.24999782 90.340001015 0.8793473755 222.17048422
 993.80000000 505406.69336 6344135.8615 286.70852995 308.89147005 -298.7066368 -708.1384717 222.39000000 90.490000000 0.8793473755 222.31048640
 1000.5750000 505402.14660 6344130.8428 286.76824388 308.83175612 -303.2533979 -713.1571627 222.12000128 90.520005773 1.2028803991 222.04048768
 1007.3500000 505397.62356 6344125.8028 286.83150506 308.76849494 -307.7764370 -718.1972001 221.85000000 90.550000000 1.2028803991 221.77048640
 1014.3500000 505392.95886 6344120.5875 286.87945757 308.72054243 -312.4411392 -723.4124630 221.93000180 90.235000229 1.3928560078 221.85048820
 1021.3500000 505388.28678 6344115.3787 286.88892598 308.71107402 -317.1132241 -728.6213251 222.01000000 89.920000000 1.3928560078 221.93048640
 1028.5250000 505383.47974 6344110.0559 286.88329073 308.71670927 -321.9202574 -733.9440831 222.32000007 89.989999854 1.3288009414 222.24048646
 1035.7000000 505378.64398 6344104.7592 286.88642141 308.71357859 -326.7560201 -739.2407559 222.63000000 90.060000000 1.3288009414 222.55048640
 1042.7000000 505373.91153 6344099.6052 286.90077673 308.69922327 -331.4884700 -744.3948356 222.64499991 90.175000006 0.4970319630 222.56548630
 1049.7000000 505369.17776 6344094.4524 286.92918188 308.67081812 -336.2222400 -749.5476447 222.66000000 90.290000000 0.4970319630 222.58048640
 1056.5700000 505364.53106 6344089.3961 286.96875002 308.63124998 -340.8689413 -754.6039060 222.66499995 90.370000001 0.3500265987 222.58548635
 1063.4400000 505359.88396 6344084.3403 287.01791029 308.58208971 -345.5160420 -759.6597161 222.67000000 90.450000000 0.3500265987 222.59048640
 1070.4400000 505355.13817 6344079.1988 287.07319333 308.52680667 -350.2618284 -764.8012364 222.90499984 90.455003827 1.0073390438 222.82548623
 1077.4400000 505350.37134 6344074.0768 287.12908721 308.47091279 -355.0286596 -769.9232450 223.14000000 90.460000000 1.0073390438 223.06048640
 1084.3800000 505345.62502 6344069.0177 287.18450199 308.41549801 -359.7749793 -774.9823388 223.36500016 90.455003508 0.9728319403 223.28548655
 1091.3200000 505340.85887 6344063.9772 287.23931115 308.36068885 -364.5411326 -780.0227584 223.59000000 90.450000000 0.9728319403 223.51048640
 1098.3200000 505336.04155 6344058.9027 287.29825894 308.30174106 -369.3584472 -785.0972874 223.59000000 90.515000000 0.2785714286 223.51048640
 1105.3200000 505331.22429 6344053.8282 287.36514766 308.23485234 -374.1757127 -790.1717646 223.59000000 90.580000000 0.2785714286 223.51048640
 1112.3950000 505326.35808 6344048.6968 287.42997484 308.17002516 -379.0419228 -795.3031780 223.52999906 90.470000258 0.5313017240 223.45048545
 1119.4700000 505321.49717 6344043.5602 287.48121945 308.11878055 -383.9028332 -800.4397654 223.47000000 90.360000000 0.5313017240 223.39048640
 1126.4700000 505316.68267 6344038.4829 287.52703417 308.07296583 -388.7173345 -805.5170957 223.64499938 90.390001819 0.7609234516 223.56548577
 1133.4700000 505311.85270 6344033.4203 287.57651399 308.02348601 -393.5473039 -810.5796791 223.82000000 90.420000000 0.7609234516 223.74048640
 1140.5900000 505306.93064 6344028.2797 287.59732869 308.00267131 -398.4693650 -815.7203445 223.84999961 89.914999988 2.1315601657 223.77048600
 1147.7100000 505302.00595 6344023.1416 287.55538880 308.04461120 -403.3940525 -820.8583649 223.88000000 89.410000000 2.1315601657 223.80048640
 1154.7100000 505297.16197 6344018.0927 287.48636215 308.11363785 -408.2380278 -825.9073232 223.90500021 89.459999949 0.2395765777 223.82548660
 1161.7100000 505292.31575 6344013.0458 287.42344387 308.17655613 -413.0842455 -830.9542090 223.93000000 89.510000000 0.2395765777 223.85048640
 1168.9200000 505287.32279 6344007.8488 287.35863805 308.24136195 -418.0772105 -836.1511944 223.93499996 89.459999998 0.2090819249 223.85548636
 1176.1300000 505282.32941 6344002.6523 287.28754060 308.31245940 -423.0705880 -841.3477014 223.94000000 89.410000000 0.2090819249 223.86048640
 1183.1300000 505277.47709 6343997.6114 287.21545971 308.38454029 -427.9229063 -846.3885986 224.03500000 89.409999189 0.4071212711 223.95548640
 1190.1300000 505272.61642 6343992.5786 287.14337882 308.45662118 -432.7835762 -851.4214434 224.13000000 89.410000000 0.4071212711 224.05048640
 1197.2150000 505267.68085 6343987.4997 287.09237077 308.50762923 -437.7191485 -856.5002611 224.39000661 89.764997580 1.8632016923 224.31049300
 1204.3000000 505262.72216 6343982.4432 287.08526037 308.51473963 -442.6778426 -861.5567585 224.65000000 90.120000000 1.8632016923 224.57048640
 1211.3000000 505257.80750 6343977.4626 287.10083743 308.49916257 -447.5925012 -866.5373927 224.74499994 90.135000186 0.4121856804 224.66548634
 1218.3000000 505252.88459 6343972.4901 287.11824709 308.48175291 -452.5154082 -871.5098683 224.84000000 90.150000000 0.4121856804 224.76048640
 1225.3050000 505247.97165 6343967.5008 287.12833362 308.47166638 -457.4283514 -876.4992040 224.43499975 90.015000375 1.8282959976 224.35548615
 1232.3100000 505243.09409 6343962.4769 287.12191496 308.47808504 -462.3059077 -881.5231453 224.03000000 89.880000000 1.8282959976 223.95048640
 1239.3100000 505238.25078 6343957.4268 287.10847582 308.49152418 -467.1492230 -886.5731798 223.73499982 89.899998675 1.2671860053 223.65548622
 1246.3100000 505233.43352 6343952.3519 287.09748014 308.50251986 -471.9664760 -891.6480872 223.44000000 89.920000000 1.2671860053 223.36048640
 1253.1900000 505228.71586 6343947.3479 287.07976854 308.52023146 -476.6841382 -896.6520745 223.34500084 89.784999704 0.7198051077 223.26548724
 1260.0700000 505224.00654 6343942.3362 287.04584644 308.55415356 -481.3934553 -901.6638328 223.25000000 89.650000000 0.7198051077 223.17048640
 1267.0700000 505219.21600 6343937.2362 287.00461326 308.59538674 -486.1839980 -906.7638166 223.32500019 89.674999722 0.3388105483 223.24548658
 1274.0700000 505214.41878 6343932.1425 286.96643435 308.63356565 -490.9812243 -911.8575378 223.40000000 89.700000000 0.3388105483 223.32048640
 1281.0850000 505209.62351 6343927.0263 286.94011070 308.65988930 -495.7764948 -916.9737275 223.04999764 89.869997574 1.6640068005 222.97048404
 1288.1000000 505204.85954 6343921.8809 286.93460096 308.66539904 -500.5404552 -922.1191487 222.70000000 90.040000000 1.6640068005 222.62048640
 1295.1000000 505200.10804 6343916.7444 286.95720324 308.64279676 -505.2919631 -927.2556151 222.99999125 90.330004524 1.7882075238 222.92047765
 1302.1000000 505195.32984 6343911.6330 287.01523512 308.58476488 -510.0701607 -932.3669834 223.30000000 90.620000000 1.7882075238 223.22048640
 1308.9950000 505190.61377 6343906.6075 287.09074730 308.50925270 -514.7862326 -937.3925174 223.22000023 90.635000619 0.3541230157 223.14048663
 1315.8900000 505185.90473 6343901.5754 287.16806447 308.43193553 -519.4952692 -942.4246167 223.14000000 90.650000000 0.3541230157 223.06048640
 1322.8900000 505181.13892 6343896.4527 287.24319992 308.35680008 -524.2610827 -947.5473244 222.88499685 90.580005744 1.1332315545 222.80548324
 1329.8900000 505176.39589 6343891.3087 287.30978368 308.29021632 -529.0041087 -952.6912556 222.63000000 90.510000000 1.1332315545 222.55048640
 1337.2800000 505171.41520 6343885.8538 287.37878756 308.22121244 -533.9847977 -958.1461893 222.32500260 90.560007934 1.2546283147 222.24548900
 1344.6700000 505166.46366 6343880.3725 287.45424014 308.14575986 -538.9363360 -963.6275123 222.02000000 90.610000000 1.2546283147 221.94048640
 1351.6700000 505161.77936 6343875.1751 287.53029160 308.06970840 -543.6206399 -968.8248500 222.19499915 90.635002962 0.7575687871 222.11548555
 1358.6700000 505157.07923 6343869.9922 287.60939721 307.99060279 -548.3207735 -974.0078311 222.37000000 90.660000000 0.7575687871 222.29048640
 1365.7950000 505152.28140 6343864.7292 287.69457829 307.90542171 -553.1185972 -979.2707835 222.49499865 90.710001690 0.5668218723 222.41548504
 1372.9200000 505147.47216 6343859.4768 287.78597664 307.81402336 -557.9278395 -984.5231993 222.62000000 90.760000000 0.5668218723 222.54048640
 1379.9200000 505142.75138 6343854.3124 287.84767321 307.75232679 -562.6486164 -989.6875887 222.39999146 90.250001843 2.3803962121 222.32047785
 1386.9200000 505138.05029 6343849.1297 287.84706246 307.75293754 -567.3497117 -994.8702674 222.18000000 89.740000000 2.3803962121 222.10048640
 1393.9050000 505133.36267 6343843.9551 287.81993723 307.78006277 -572.0373294 -1000.044889 222.32500061 89.814999408 0.7011348706 222.24548701
 1400.8900000 505128.66195 6343838.7923 287.80195529 307.79804471 -576.7380474 -1005.207652 222.47000000 89.890000000 0.7011348706 222.39048640
 1407.8900000 505123.94279 6343833.6261 287.78637824 307.81362176 -581.4572120 -1010.373896 222.50999994 89.854999965 0.2277884177 222.43048633
 1414.8900000 505119.22003 6343828.4632 287.76652514 307.83347486 -586.1799749 -1015.536837 222.55000000 89.820000000 0.2277884177 222.47048640
 1421.7250000 505114.60441 6343823.4257 287.74594708 307.85405292 -590.7955909 -1020.574252 222.60500004 89.834999924 0.2502204124 222.52548644
 1428.5600000 505109.98396 6343818.3928 287.72715841 307.87284159 -595.4160439 -1025.607237 222.66000000 89.850000000 0.2502204124 222.58048640
 1435.5600000 505105.25309 6343813.2372 287.70638901 307.89361099 -600.1469088 -1030.762751 222.58000019 89.809999815 0.3833242280 222.50048658
 1442.5600000 505100.52944 6343808.0751 287.68073271 307.91926729 -604.8705597 -1035.924852 222.50000000 89.770000000 0.3833242280 222.42048640
 1449.5800000 505095.78823 6343802.9020 287.65439045 307.94560955 -609.6117684 -1041.097977 222.67000031 89.799999120 0.7377168266 222.59048671
 1456.6000000 505091.03169 6343797.7430 287.63172382 307.96827618 -614.3683138 -1046.257022 222.84000000 89.830000000 0.7377168266 222.76048640
 1463.6000000 505086.28665 6343792.6005 287.61981195 307.98018805 -619.1133450 -1051.399524 222.71499986 89.974999941 0.8204648670 222.63548626
 1470.6000000 505081.55285 6343787.4476 287.62561517 307.97438483 -623.8471510 -1056.552372 222.59000000 90.120000000 0.8204648670 222.51048640
 1477.6750000 505076.76810 6343782.2398 287.64043303 307.95956697 -628.6318959 -1061.760212 222.72000000 90.120000309 0.5512355401 222.64048640
 1484.7500000 505071.97156 6343777.0428 287.65525089 307.94474911 -633.4284448 -1066.957182 222.85000000 90.120000000 0.5512355401 222.77048640
 1491.7500000 505067.21711 6343771.9090 287.66838449 307.93161551 -638.1828926 -1072.090980 222.91500005 90.095000061 0.2984650974 222.83548644
 1498.7500000 505062.45684 6343766.7806 287.67846377 307.92153623 -642.9431649 -1077.219385 222.98000000 90.070000000 0.2984650974 222.90048640
 1505.7900000 505057.66779 6343761.6244 287.69075088 307.90924912 -647.7322116 -1082.375631 222.95000007 90.130000018 0.2858608054 222.87048647
 1512.8300000 505052.88145 6343756.4656 287.71041024 307.88958976 -652.5185465 -1087.534370 222.92000000 90.190000000 0.2858608054 222.84048640
 1519.8300000 505048.13853 6343751.3214 287.75256026 307.84743974 -657.2614696 -1092.678638 222.59001558 90.500008293 1.9403953926 222.51050198
 1526.8300000 505043.42554 6343746.1501 287.83258250 307.76741750 -661.9744631 -1097.849893 222.26000000 90.810000000 1.9403953926 222.18048640
 1533.8500000 505038.70427 6343740.9598 287.93764181 307.66235819 -666.6957288 -1103.040227 222.47999424 90.905006670 1.0239737275 222.40048063
 1540.8700000 505033.96324 6343735.7877 288.05433929 307.54566071 -671.4367650 -1108.212258 222.70000000 91.000000000 1.0239737275 222.62048640
 1547.8700000 505029.21583 6343730.6490 288.18047679 307.41952321 -676.1841713 -1113.351033 222.92499525 91.065008210 1.0035573473 222.84548165
 1554.8700000 505024.44838 6343725.5290 288.31455418 307.28544582 -680.9516202 -1118.471017 223.15000000 91.130000000 1.0035573473 223.07048640
 1561.9150000 505019.64111 6343720.3847 288.45225887 307.14774113 -685.7588948 -1123.615288 223.12999986 91.110000068 0.1204327208 223.05048626
 1568.9600000 505014.83559 6343715.2387 288.58750486 307.01249514 -690.5644060 -1128.761271 223.11000000 91.090000000 0.1204327208 223.03048640
 1575.9600000 505010.05464 6343710.1311 288.71272581 306.88727419 -695.3453563 -1133.868876 223.26500589 90.960003512 0.8669250518 223.18549229
 1582.9600000 505005.25971 6343705.0363 288.82206650 306.77793350 -700.1402888 -1138.963723 223.42000000 90.830000000 0.8669250518 223.34048640
 1589.9900000 505000.44768 6343699.9157 288.88954860 306.71045140 -704.9523182 -1144.084344 223.17998895 90.270002369 2.5999685354 223.10047534
 1597.0200000 504995.65692 6343694.7747 288.88832178 306.71167822 -709.7430774 -1149.225313 222.94000000 89.710000000 2.5999685354 222.86048640
 1604.0200000 504990.89535 6343689.6476 288.85777861 306.74222139 -714.5046516 -1154.352428 222.98500023 89.789999935 0.3933756146 222.90548663
 1611.0200000 504986.12972 6343684.5242 288.83700922 306.76299078 -719.2702755 -1159.475828 223.03000000 89.870000000 0.3933756146 222.95048640
 1618.0650000 504981.33030 6343679.3707 288.82778734 306.77221266 -724.0697013 -1164.629251 223.05500002 89.979999998 0.4803625464 222.97548641
 1625.1100000 504976.52862 6343674.2194 288.83209089 306.76790911 -728.8713784 -1169.780582 223.08000000 90.090000000 0.4803625464 223.00048640
 1632.1100000 504971.75472 6343669.1037 288.84583535 306.75416465 -733.6452796 -1174.896295 223.11999993 90.135000033 0.2580338417 223.04048632
 1639.1100000 504966.97726 6343663.9913 288.86507758 306.73492242 -738.4227422 -1180.008663 223.16000000 90.180000000 0.2580338417 223.08048640
 1645.8650000 504962.36981 6343659.0553 288.88629903 306.71370097 -743.0301887 -1184.944707 223.05500000 90.180000302 0.4663189423 222.97548640
 1652.6200000 504957.77142 6343654.1108 288.90752047 306.69247953 -747.6285817 -1189.889187 222.95000000 90.180000000 0.4663189423 222.87048640
 1659.6200000 504953.00757 6343648.9857 288.91698888 306.68301112 -752.3924312 -1195.014265 223.02499988 89.974999979 0.9355231804 222.94548628
 1666.6200000 504948.23702 6343643.8669 288.90141183 306.69858817 -757.1629779 -1200.133095 223.10000000 89.770000000 0.9355231804 223.02048640
 1673.4400000 504943.59242 6343638.8767 288.88236680 306.71763320 -761.8075819 -1205.123332 222.94999942 89.909999692 0.9025627605 222.87048582
 1680.2600000 504938.96088 6343633.8743 288.87998615 306.72001385 -766.4391234 -1210.125731 222.80000000 90.050000000 0.9025627605 222.72048640
 1687.2600000 504934.21472 6343628.7328 288.88640023 306.71359977 -771.1852835 -1215.267205 222.78000000 90.055000003 0.0883522250 222.70048640
 1694.2600000 504929.47035 6343623.5897 288.89342518 306.70657482 -775.9296482 -1220.410335 222.76000000 90.060000000 0.0883522250 222.68048640
 1701.2000000 504924.76110 6343618.4958 288.90553780 306.69446220 -780.6388999 -1225.504241 222.90499951 90.140000448 0.7158697321 222.82548590
 1708.1400000 504920.03899 6343613.4138 288.92734045 306.67265955 -785.3610117 -1230.586195 223.05000000 90.220000000 0.7158697321 222.97048640
 1715.1400000 504915.26669 6343608.2967 288.96032706 306.63967294 -790.1333057 -1235.703318 223.11499937 90.320000206 0.5111487169 223.03548576
 1722.1400000 504910.48864 6343603.1850 289.00553079 306.59446921 -794.9113552 -1240.814973 223.18000000 90.420000000 0.5111487169 223.10048640
 1729.1550000 504905.69528 6343598.0673 289.06307453 306.53692547 -799.7047207 -1245.932708 223.22999921 90.520000198 0.4781288666 223.15048560
 1736.1700000 504900.89753 6343592.9538 289.13286125 306.46713875 -804.5024743 -1251.046178 223.28000000 90.620000000 0.4781288666 223.20048640
 1746.0850000 504894.12300 6343585.7202 289.23020017 306.36979983 -811.2769999 -1258.279773 223.12499726 90.505001848 0.5839566475 223.04548365
 1756.0000000 504887.36795 6343578.4682 289.30763918 306.29236082 -818.0320514 -1265.531797 222.97000000 90.390000000 0.5839566475 222.89048640
 1767.0000000 504879.88349 6343570.4134 289.38779272 306.21220728 -825.5165072 -1273.586595 222.98499989 90.445000015 0.1554781408 222.90548628
 1778.0000000 504872.39698 6343562.3606 289.47850518 306.12149482 -833.0030156 -1281.639374 223.00000000 90.500000000 0.1554781408 222.92048640
