# WELL TRACE FROM PETREL 
# WELL NAME:              105031609506W400
# DEFINITIVE SURVEY:      P121P13_Definitive_Survey
# WELL HEAD X-COORDINATE: 505699.36000000 (m)
# WELL HEAD Y-COORDINATE: 6344851.97000000 (m)
# WELL DATUM (KB, KB, from MSL): 595.60000000 (m)
# WELL TYPE:              OIL
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# ANGLES ARE GIVEN IN DEGREES
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM UTM83-12 ("MENTOR:UTM83-12:NAD83 UTM, Zone 12 North, Meter") [SIS,502388]
# AZIM_TN: azimuth in True North 
# AZIM_GN: azimuth in Grid North 
# DX DY ARE GIVEN IN GRID NORTH IN m-UNITS
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
#===============================================================================================================================================
      MD            X            Y            Z           TVD           DX          DY        AZIM_TN        INCL         DLS        AZIM_GN
 745.96000000 505489.21835 6344354.9865 282.55546877 313.04453123 -210.1416514 -496.9835300 225.19000000 87.680000000 0.3473890055 225.11057036
 751.48000000 505485.31478 6344351.0922 282.34910395 313.25089605 -214.0452156 -500.8778312 225.10498193 88.034997839 1.9838178390 225.02555229
 757.00000000 505481.41617 6344347.1913 282.17692038 313.42307962 -217.9438268 -504.7787484 225.02000000 88.390000000 1.9838178390 224.94057036
 765.50000000 505475.40430 6344341.1905 281.97629139 313.62370861 -223.9556991 -510.7794865 225.24503866 88.904991559 1.9834859132 225.16560901
 774.00000000 505469.36787 6344335.2124 281.85204983 313.74795017 -229.9921263 -516.7575973 225.47000000 89.420000000 1.9834859132 225.39057036
 780.45000000 505464.77114 6344330.6916 281.81208649 313.78791351 -234.5888561 -521.2783814 225.64333238 89.870000183 2.2429167243 225.56390274
 786.90000000 505460.16068 6344326.1847 281.82278107 313.77721893 -239.1993229 -525.7853195 225.81665859 90.320001556 2.2429167243 225.73722894
 793.35000000 505455.53680 6344321.6919 281.88413280 313.71586720 -243.8232002 -530.2780924 225.99000000 90.770000000 2.2429167243 225.91057036
 798.11500000 505452.12422 6344318.3699 281.95918665 313.64081335 -247.2357793 -533.6000903 225.71002340 91.035012356 2.4269793930 225.63059375
 802.88000000 505448.72820 6344315.0316 282.05627562 313.54372438 -250.6317997 -536.9384465 225.43000000 91.300000000 2.4269793930 225.35057036
 807.53000000 505445.41568 6344311.7727 282.16745185 313.43254815 -253.9443221 -540.1972846 225.66498557 91.440012107 1.7643718048 225.58555592
 812.18000000 505442.09002 6344308.5277 282.28998659 313.31001341 -257.2699785 -543.4423095 225.90000000 91.580000000 1.7643718048 225.82057036
 816.82000000 505438.76907 6344305.2923 282.41731707 313.18268293 -260.5909304 -546.6776553 225.75499896 91.565005009 0.9421551441 225.67556932
 821.46000000 505435.45629 6344302.0486 282.54343326 313.05656674 -263.9037076 -549.9214183 225.61000000 91.550000000 0.9421551441 225.53057036
 826.11000000 505432.15627 6344298.7770 282.65136626 312.94863374 -267.2037252 -553.1929903 225.04491593 91.110053958 4.6195482018 224.96548628
 830.76000000 505428.88819 6344295.4726 282.72359640 312.87640360 -270.4718083 -556.4974357 224.48000000 90.670000000 4.6195482018 224.40057036
 835.40000000 505425.66031 6344292.1423 282.77097227 312.82902773 -273.6996929 -559.8277072 223.88998472 90.500026509 3.9697036904 223.81055508
 840.04000000 505422.46680 6344288.7789 282.80458139 312.79541861 -276.8931964 -563.1911274 223.30000000 90.330000000 3.9697036904 223.22057036
 847.04000000 505417.68993 6344283.6663 282.86200280 312.73799720 -281.6700675 -568.3037411 222.97001717 90.610010117 1.8547133044 222.89058753
 854.04000000 505412.94283 6344278.5265 282.95363075 312.64636925 -286.4171662 -573.4435150 222.64000000 90.890000000 1.8547133044 222.56057036
 860.94500000 505408.28375 6344273.4354 283.07504376 312.52495624 -291.0762468 -578.5345905 222.44501571 91.125006514 1.3266225003 222.36558606
 867.85000000 505403.64240 6344268.3289 283.22477233 312.37522767 -295.7175997 -583.6410817 222.25000000 91.360000000 1.3266225003 222.17057036
 874.85000000 505398.94710 6344263.1436 283.38907999 312.21092001 -300.4129027 -588.8264453 222.22999976 91.330000081 0.1545108160 222.15057011
 881.85000000 505394.25355 6344257.9565 283.54972345 312.05027655 -305.1064524 -594.0135106 222.21000000 91.300000000 0.1545108160 222.13057036
 888.62500000 505389.70315 6344252.9430 283.70195302 311.89804698 -309.6568472 -599.0269577 222.40500189 91.275007382 0.8703238620 222.32557225
 895.40000000 505385.13568 6344247.9451 283.85122716 311.74877284 -314.2243227 -604.0249375 222.60000000 91.250000000 0.8703238620 222.52057036
 902.40000000 505380.39681 6344242.7994 284.01126089 311.58873911 -318.9631876 -609.1706463 222.84498773 91.370012520 1.1689131528 222.76555808
 909.40000000 505375.63623 6344237.6742 284.18595121 311.41404879 -323.7237740 -614.2957878 223.09000000 91.490000000 1.1689131528 223.01057036
 916.57500000 505370.75940 6344232.4180 284.35186393 311.24813607 -328.6005995 -619.5520493 222.77996385 91.160016974 1.8929250982 222.70053420
 923.75000000 505365.91052 6344227.1348 284.47646010 311.12353990 -333.4494804 -624.8352359 222.47000000 90.830000000 1.8929250982 222.39057036
 930.75000000 505361.19477 6344221.9664 284.57877639 311.02122361 -338.1652292 -630.0036102 222.44500010 90.845000080 0.1249389769 222.36557045
 937.75000000 505356.48130 6344216.7960 284.68292507 310.91707493 -342.8787043 -635.1740218 222.42000000 90.860000000 0.1249389769 222.34057036
 944.62000000 505351.86357 6344211.7137 284.75966208 310.84033792 -347.4964329 -640.2563065 222.25499071 90.420001742 2.0520440172 222.17556107
 951.49000000 505347.26023 6344206.6178 284.78364292 310.81635708 -352.0997657 -645.3521549 222.09000000 89.980000000 2.0520440172 222.01057036
 958.49000000 505342.56681 6344201.4282 284.78089401 310.81910599 -356.7931900 -650.5418117 222.31999999 89.974999799 0.9859470824 222.24057035
 965.49000000 505337.85259 6344196.2574 284.77753424 310.82246576 -361.5074088 -655.7125859 222.55000000 89.970000000 0.9859470824 222.47057036
 972.43000000 505333.16872 6344191.1401 284.77268920 310.82731080 -366.1912793 -660.8298550 222.54500000 89.950000000 0.0891161137 222.46557036
 979.37000000 505328.48530 6344186.0225 284.76542165 310.83457835 -370.8747018 -665.9475313 222.54000000 89.930000000 0.0891161137 222.46057036
 986.37000000 505323.75733 6344180.8643 284.76481079 310.83518921 -375.6026688 -671.1057421 222.63499977 90.060000082 0.6900528988 222.55557013
 993.37000000 505319.02083 6344175.7139 284.78008242 310.81991758 -380.3391706 -676.2560942 222.73000000 90.190000000 0.6900528988 222.65057036
 1000.4450000 505314.23496 6344170.5071 284.80292659 310.79707341 -385.1250447 -681.4628678 222.60499993 90.180000428 0.5317261337 222.52557029
 1007.5200000 505309.46045 6344165.2899 284.82453595 310.77546405 -389.8995507 -686.6800729 222.48000000 90.170000000 0.5317261337 222.40057036
 1014.5200000 505304.73703 6344160.1276 284.85477373 310.74522627 -394.6229696 -691.8423588 222.59499824 90.325000655 0.8271488774 222.51556859
 1021.5200000 505300.00333 6344154.9749 284.90394801 310.69605199 -399.3566677 -696.9950747 222.71000000 90.480000000 0.8271488774 222.63057036
 1028.6400000 505295.17065 6344149.7503 284.94557754 310.65442246 -404.1893540 -702.2197368 222.98500462 90.190002188 1.6839364625 222.90557497
 1035.7600000 505290.31286 6344144.5488 284.95116972 310.64883028 -409.0471425 -707.4212309 223.26000000 89.900000000 1.6839364625 223.18057036
 1042.7600000 505285.52963 6344139.4419 284.91818311 310.68181689 -413.8303669 -712.5281243 223.15000501 89.559999189 1.5315007309 223.07057537
 1049.7600000 505280.75644 6344134.3260 284.84365899 310.75634101 -418.6035606 -717.6439581 223.04000000 89.220000000 1.5315007309 222.96057036
 1056.9600000 505275.83514 6344129.0754 284.74375814 310.85624186 -423.5248616 -722.8945975 223.40999726 89.189983113 1.5465723086 223.33056762
 1064.1600000 505270.88007 6344123.8567 284.64008775 310.95991225 -428.4799302 -728.1133087 223.78000000 89.160000000 1.5465723086 223.70057036
 1071.1600000 505266.03387 6344118.8103 284.54571125 311.05428875 -433.3261255 -733.1597146 224.06000812 89.294991582 1.3321126912 223.98057847
 1078.1600000 505261.16293 6344113.7875 284.46782689 311.13217311 -438.1970654 -738.1825230 224.34000000 89.430000000 1.3321126912 224.26057036
 1085.2550000 505256.21614 6344108.7056 284.42448636 311.17551364 -443.1438610 -743.2644400 224.27499887 89.869999916 1.8806558406 224.19556922
 1092.3500000 505251.27503 6344103.6179 284.43563113 311.16436887 -448.0849743 -748.3520542 224.21000000 90.310000000 1.8806558406 224.13057036
 1099.3500000 505246.43709 6344098.5630 284.47442328 311.12557672 -452.9229091 -753.4070494 223.43500115 90.325029733 3.3219971681 223.35557151
 1106.3500000 505241.66798 6344093.4430 284.51504803 311.08495197 -457.6920210 -758.5270120 222.66000000 90.340000000 3.3219971681 222.58057036
 1113.3550000 505236.93943 6344088.2787 284.55875600 311.04124400 -462.4205686 -763.6912820 222.45500082 90.375002400 0.8906295619 222.37557117
 1120.3600000 505232.22941 6344083.0976 284.60674299 310.99325701 -467.1305899 -768.8724166 222.25000000 90.410000000 0.8906295619 222.17057036
 1127.3600000 505227.52821 6344077.9153 284.66172034 310.93827966 -471.8317917 -774.0547427 222.33499898 90.490000539 0.5002452501 222.25556934
 1134.3600000 505222.81938 6344072.7400 284.72647117 310.87352883 -476.5406204 -779.2300270 222.42000000 90.570000000 0.5002452501 222.34057036
 1141.2400000 505218.19014 6344067.6544 284.78530899 310.81469101 -481.1698636 -784.3156129 222.35999880 90.410000225 0.7451141343 222.28056916
 1148.1200000 505213.56613 6344062.5639 284.82493473 310.77506527 -485.7938712 -789.4061455 222.30000000 90.250000000 0.7451141343 222.22057036
 1155.1200000 505208.86123 6344057.3847 284.86250277 310.73749723 -490.4987670 -794.5852732 222.36499917 90.365000235 0.5661333329 222.28556952
 1162.1200000 505204.15052 6344052.2110 284.91412043 310.68587957 -495.2094751 -799.7589939 222.43000000 90.480000000 0.5661333329 222.35057036
 1169.1350000 505199.41728 6344047.0375 284.96248198 310.63751802 -499.9427198 -804.9324708 222.64000337 90.310002082 1.1554490086 222.56057373
 1176.1500000 505194.66503 6344041.8814 284.99002989 310.60997011 -504.6949707 -810.0886477 222.85000000 90.140000000 1.1554490086 222.77057036
 1183.1500000 505189.91170 6344036.7465 285.00957756 310.59042244 -509.4482958 -815.2234656 222.88999991 90.180000044 0.2424360027 222.81057027
 1190.1500000 505185.15481 6344031.6150 285.03401212 310.56598788 -514.2051940 -820.3549526 222.93000000 90.220000000 0.2424360027 222.85057036
 1197.0450000 505180.47831 6344026.5522 285.05657603 310.54342397 -518.8816887 -825.4178413 222.68499925 90.155001417 1.1028640455 222.60556960
 1203.9400000 505175.82349 6344021.4693 285.07131784 310.52868216 -523.5365059 -830.5006962 222.44000000 90.090000000 1.1028640455 222.36057036
 1210.9400000 505171.09782 6344016.3091 285.09911235 310.50088765 -528.2621774 -835.6609217 222.68499251 90.365003337 1.5784414476 222.60556286
 1217.9400000 505166.35027 6344011.1693 285.16050376 310.43949624 -533.0097258 -840.8007359 222.93000000 90.640000000 1.5784414476 222.85057036
 1225.3300000 505161.32606 6344005.7546 285.24627342 310.35372658 -538.0339431 -846.2153773 222.94499984 90.690000024 0.2119129342 222.86557020
 1232.7200000 505156.30048 6344000.3414 285.33849161 310.26150839 -543.0595249 -851.6286463 222.96000000 90.740000000 0.2119129342 222.88057036
 1239.7200000 505151.53874 6343995.2150 285.42187273 310.17812727 -547.8212611 -856.7550236 222.97500033 90.625000021 0.4970315071 222.89557068
 1246.7200000 505146.77556 6343990.0897 285.49120479 310.10879521 -552.5844435 -861.8802663 222.99000000 90.510000000 0.4970315071 222.91057036
 1253.8450000 505141.91486 6343984.8847 285.56706027 310.03293973 -557.4451445 -867.0853361 223.24998875 90.710007310 1.3810869400 223.17055911
 1260.9700000 505137.03080 6343979.7019 285.66778481 309.93221519 -562.3292039 -872.2680710 223.51000000 90.910000000 1.3810869400 223.43057036
 1267.9700000 505132.23584 6343974.6066 285.74994477 309.85005523 -567.1241558 -877.3633734 223.16997860 90.435007659 2.5034430137 223.09054895
 1274.9700000 505127.47091 6343969.4826 285.77407437 309.82592563 -571.8890879 -882.4873618 222.83000000 89.960000000 2.5034430137 222.75057036
 1281.9550000 505122.72150 6343964.3646 285.76615009 309.83384991 -576.6384962 -887.6053913 223.04999970 89.909999337 0.9689763417 222.97057005
 1288.9400000 505117.95249 6343959.2649 285.75213025 309.84786975 -581.4075147 -892.7051398 223.27000000 89.860000000 0.9689763417 223.19057036
 1295.9400000 505113.17816 6343954.1496 285.72525187 309.87474813 -586.1818361 -897.8203921 222.94000483 89.699995024 1.5717341145 222.86057518
 1302.9400000 505108.43345 6343949.0070 285.67882604 309.92117396 -590.9265474 -902.9629822 222.61000000 89.540000000 1.5717341145 222.53057036
 1309.7750000 505103.82939 6343943.9593 285.62663521 309.97336479 -595.5306098 -908.0107192 222.28499815 89.584993324 1.4400531816 222.20556851
 1316.6100000 505099.25401 6343938.8855 285.57981245 310.02018755 -600.1059918 -913.0845195 221.96000000 89.630000000 1.4400531816 221.88057036
 1323.6100000 505094.58217 6343933.6765 285.55293448 310.04706552 -604.7778276 -918.2935458 221.97500010 89.929999998 1.2873204083 221.89557045
 1330.6100000 505089.90894 6343928.4686 285.56270831 310.03729169 -609.4510569 -923.5013822 221.99000000 90.230000000 1.2873204083 221.91057036
 1337.6300000 505085.22787 6343923.2410 285.59211358 310.00788642 -614.1321342 -928.7289670 221.85500021 90.250000694 0.5832143876 221.77557056
 1344.6500000 505080.55913 6343918.0024 285.62396928 309.97603072 -618.8008742 -933.9675588 221.72000000 90.270000000 0.5832143876 221.64057036
 1351.6500000 505075.90417 6343912.7784 285.66398080 309.93601920 -623.4558283 -939.1916000 221.84499831 90.385000916 0.7279317384 221.76556867
 1358.6500000 505071.23789 6343907.5646 285.71804191 309.88195809 -628.1221054 -944.4054029 221.97000000 90.500000000 0.7279317384 221.89057036
 1365.7250000 505066.51190 6343902.3035 285.75169056 309.84830944 -632.8481042 -949.6665009 222.05500053 90.045000050 1.9627051741 221.97557089
 1372.8000000 505061.77807 6343897.0494 285.72915518 309.87084482 -637.5819321 -954.9206148 222.14000000 89.590000000 1.9627051741 222.06057036
 1379.8000000 505057.07880 6343891.8651 285.70166629 309.89833371 -642.2811962 -960.1048936 222.40000117 89.959999588 1.9380672290 222.32057153
 1386.8000000 505052.35604 6343886.7022 285.71938134 309.88061866 -647.0039583 -965.2678181 222.66000000 90.330000000 1.9380672290 222.58057036
 1393.8400000 505047.59619 6343881.5192 285.76637922 309.83362078 -651.7638146 -970.4508225 222.62500049 90.435000081 0.4716451403 222.54557084
 1400.8800000 505042.83956 6343876.3333 285.82627819 309.77372181 -656.5204378 -975.6366614 222.59000000 90.540000000 0.4716451403 222.51057036
 1407.8800000 505038.09565 6343871.1903 285.89591660 309.70408340 -661.2643452 -980.7797319 222.94499611 90.600011516 1.5429234156 222.86556646
 1414.8800000 505033.32003 6343866.0767 285.97288502 309.62711498 -666.0399749 -985.8932550 223.30000000 90.660000000 1.5429234156 223.22057036
 1421.9000000 505028.51293 6343860.9650 286.02036180 309.57963820 -670.8470683 -991.0050298 223.34000076 90.115000028 2.3353242238 223.26057112
 1428.9200000 505023.70218 6343855.8565 286.00106467 309.59893533 -675.6578211 -996.1135449 223.38000000 89.570000000 2.3353242238 223.30057036
 1435.9200000 505018.89320 6343850.7739 285.95769333 309.64230667 -680.4667967 -1001.196125 223.61000294 89.719997744 1.1768060736 223.53057330
 1442.9200000 505014.06380 6343845.7106 285.93264774 309.66735226 -685.2961980 -1006.259424 223.84000000 89.870000000 1.1768060736 223.76057036
 1449.9650000 505009.19022 6343840.6272 285.92281107 309.67718893 -690.1697780 -1011.342776 223.90500006 89.969999981 0.5078860820 223.82557041
 1457.0100000 505004.31087 6343835.5494 285.92527024 309.67472976 -695.0491261 -1016.420599 223.97000000 90.070000000 0.5078860820 223.89057036
 1464.0100000 504999.47175 6343830.4954 285.94603983 309.65396017 -699.8882469 -1021.474625 223.70000444 90.270002998 1.4400132974 223.62057480
 1471.0100000 504994.65658 6343825.4187 285.99124379 309.60875621 -704.7034183 -1026.551315 223.43000000 90.470000000 1.4400132974 223.35057036
 1478.0400000 504989.84074 6343820.3016 286.05995303 309.54004697 -709.5192641 -1031.668368 223.25500624 90.650003032 1.0712934011 223.17557659
 1485.0700000 504985.04071 6343815.1701 286.15074624 309.44925376 -714.3192873 -1036.799924 223.08000000 90.830000000 1.0712934011 223.00057036
 1492.0700000 504980.25980 6343810.0621 286.26069796 309.33930204 -719.1001951 -1041.907918 223.28999131 90.970006514 1.0815573265 223.21056167
 1499.0700000 504975.46041 6343804.9719 286.38775146 309.21224854 -723.8995939 -1046.998144 223.50000000 91.110000000 1.0815573265 223.42057036
 1506.1150000 504970.63276 6343799.8459 286.48642245 309.11357755 -728.7272357 -1052.124149 223.22497450 90.495005701 2.8687475810 223.14554485
 1513.1600000 504965.82933 6343794.6963 286.50947740 309.09052260 -733.5306651 -1057.273743 222.95000000 89.880000000 2.8687475810 222.87057036
 1520.1600000 504961.06794 6343789.5689 286.49970356 309.10029644 -738.2920637 -1062.401103 222.97000002 89.959999998 0.3534090418 222.89057037
 1527.1600000 504956.30474 6343784.4432 286.49970356 309.10029644 -743.0552566 -1067.526805 222.99000000 90.040000000 0.3534090418 222.91057036
 1533.9150000 504951.70244 6343779.5023 286.49822984 309.10177016 -747.6575605 -1072.467688 223.10499976 89.934999869 0.6915944315 223.02557012
 1540.6700000 504947.09024 6343774.5707 286.48437695 309.11562305 -752.2697626 -1077.399313 223.22000000 89.830000000 0.6915944315 223.14057036
 1547.6700000 504942.30362 6343769.4669 286.48101719 309.11898281 -757.0563835 -1082.503134 223.26499955 90.115000035 1.2365602193 223.18556991
 1554.6700000 504937.51304 6343764.3669 286.51247662 309.08752338 -761.8469636 -1087.603142 223.31000000 90.400000000 1.2365602193 223.23057036
 1561.4900000 504932.85374 6343759.3905 286.56157694 309.03842306 -766.5062575 -1092.579460 223.08000074 90.425003424 1.0176616203 223.00057110
 1568.3100000 504928.21448 6343754.3956 286.61365297 308.98634703 -771.1455227 -1097.574424 222.85000000 90.450000000 1.0176616203 222.77057036
 1575.3100000 504923.45618 6343749.2657 286.67626597 308.92373403 -775.9038243 -1102.704281 223.00499661 90.575002104 0.8533581690 222.92556696
 1582.3100000 504918.68412 6343744.1489 286.75414984 308.84585016 -780.6758816 -1107.821136 223.16000000 90.700000000 0.8533581690 223.08057036
 1589.2500000 504913.93518 6343739.0923 286.81350090 308.78649910 -785.4248241 -1112.877700 223.40500878 90.280002560 2.1018715846 223.32557913
 1596.1900000 504909.16448 6343734.0559 286.82197986 308.77802014 -790.1955159 -1117.914092 223.65000000 89.860000000 2.1018715846 223.57057036
 1603.1900000 504904.33947 6343728.9884 286.81648207 308.78351793 -795.0205283 -1122.981637 223.69999986 90.050000019 0.8420091380 223.62057021
 1610.1900000 504899.51005 6343723.9250 286.83419714 308.76580286 -799.8499472 -1128.044955 223.75000000 90.240000000 0.8420091380 223.67057036
 1614.5950000 504896.46863 6343720.7411 286.85514734 308.74485266 -802.8913707 -1131.228949 223.78499979 90.305000057 0.5027732802 223.70557014
 1619.0000000 504893.42528 6343717.5589 286.88109478 308.71890522 -805.9347203 -1134.411065 223.82000000 90.370000000 0.5027732802 223.74057036
 1630.0000000 504885.82035 6343709.6177 286.94876951 308.65123049 -813.5396457 -1142.352338 223.86000014 90.335000082 0.1449551254 223.78057050
 1641.0000000 504878.20986 6343701.6817 287.00972483 308.59027517 -821.1501405 -1150.288328 223.90000000 90.300000000 0.1449551254 223.82057036
