# WELL TRACE FROM PETREL 
# WELL NAME:              100042209506W400
# DEFINITIVE SURVEY:      P121P1 Definitive Survey
# WELL HEAD X-COORDINATE: 505177.06000000 (m)
# WELL HEAD Y-COORDINATE: 6344265.85400000 (m)
# WELL DATUM (KB, KB, from MSL): 597.40000000 (m)
# WELL TYPE:              OIL
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# ANGLES ARE GIVEN IN DEGREES
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM UTM83-12 ("MENTOR:UTM83-12:NAD83 UTM, Zone 12 North, Meter") [SIS,502388]
# AZIM_TN: azimuth in True North 
# AZIM_GN: azimuth in Grid North 
# DX DY ARE GIVEN IN GRID NORTH IN m-UNITS
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
#===============================================================================================================================================
      MD            X            Y            Z           TVD           DX          DY        AZIM_TN        INCL         DLS        AZIM_GN
 689.32000000 505132.08956 6344722.0621 285.69835907 311.70164093 -44.97043527 456.20812713 47.020000000 88.290000000 8.6892479740 46.947863974
 694.09000000 505135.59043 6344725.2968 285.57557161 311.82442839 -41.46957336 459.44282352 47.650111869 88.759925060 4.9426328515 47.577975843
 698.86000000 505139.12727 6344728.4934 285.49190371 311.90809629 -37.93272906 462.63939938 48.280000000 89.230000000 4.9426328515 48.207863974
 703.39000000 505142.50841 6344731.5048 285.42905004 311.97094996 -34.55159278 465.65078556 48.484997440 89.179994752 1.3972785223 48.412861414
 707.92000000 505145.90025 6344734.5040 285.36224360 312.03775640 -31.15974602 468.65001758 48.690000000 89.130000000 1.3972785223 48.617863974
 712.49000000 505149.32796 6344737.5233 285.30541503 312.09458497 -27.73204103 471.66925058 48.705000799 89.444999981 2.0701766098 48.632864773
 717.06000000 505152.75664 6344740.5417 285.27371011 312.12628989 -24.30336314 474.68774687 48.720000000 89.760000000 2.0701766098 48.647863974
 722.00500000 505156.46974 6344743.8046 285.26896327 312.13103673 -20.59026192 477.95060593 48.809998681 90.130000160 2.3101422812 48.737862655
 726.95000000 505160.18791 6344747.0616 285.29614965 312.10385035 -16.87209452 481.20758078 48.900000000 90.500000000 2.3101422812 48.827863974
 731.63000000 505163.70958 6344750.1407 285.33433529 312.06566471 -13.35041649 484.28673980 48.915000129 90.435000015 0.4276168102 48.842864103
 736.31000000 505167.23210 6344753.2190 285.36721178 312.03278822 -9.827902121 487.36500326 48.930000000 90.370000000 0.4276168102 48.857863974
 740.99500000 505170.76256 6344756.2958 285.39542186 312.00457814 -6.297437061 490.44180232 49.070000682 90.320000955 0.9519228247 48.997864656
 745.68000000 505174.30055 6344759.3640 285.41954356 311.98045644 -2.759447266 493.50998061 49.210000000 90.270000000 0.9519228247 49.137863974
 752.34000000 505179.33025 6344763.7254 285.43726998 311.96273002 2.2702468103 497.87139466 49.074999662 90.035000097 1.2207946107 49.002863636
 759.00000000 505184.34966 6344768.0987 285.42768028 311.97231972 7.2896632166 502.24465846 48.940000000 89.800000000 1.2207946107 48.867863974
 767.50000000 505190.74441 6344773.6932 285.42638221 311.97361779 13.684414287 507.83922101 48.841002105 90.182500272 1.3944839651 48.768866079
 776.00000000 505197.12935 6344779.2987 285.48182868 311.91817132 20.069353441 513.44470522 48.742000000 90.565000000 1.3944839651 48.669863974
 780.84000000 505200.76052 6344782.4953 285.53874167 311.86125833 23.700523284 516.64129995 48.686002903 90.782500374 1.3921003269 48.613866878
 785.68000000 505204.38838 6344785.6953 285.61402600 311.78597400 27.328379003 519.84127628 48.630000000 91.000000000 1.3921003269 48.557863974
 790.25500000 505207.82202 6344788.7147 285.69866137 311.70133863 30.762017645 522.86068521 48.859990582 91.120009022 1.7008742881 48.787854557
 794.83000000 505211.26761 6344791.7202 285.79287678 311.60712322 34.207608173 525.86616329 49.090000000 91.240000000 1.7008742881 49.017863974
 799.46500000 505214.76683 6344794.7550 285.89904358 311.50095642 37.706834299 528.90099342 49.184994187 91.385001903 1.1219035221 49.112858161
 804.10000000 505218.27087 6344797.7838 286.01693688 311.38306312 41.210873135 531.92983212 49.280000000 91.530000000 1.1219035221 49.207863974
 808.82500000 505221.84584 6344800.8680 286.14082905 311.25917095 44.785842775 535.01399103 49.295000371 91.475000051 0.3619521467 49.222864345
 813.55000000 505225.42171 6344803.9513 286.26018706 311.13981294 48.361708109 538.09729013 49.310000000 91.420000000 0.3619521467 49.237863974
 818.19000000 505228.93238 6344806.9808 286.35837177 311.04162823 51.872382673 541.12678344 49.249992376 91.005000551 2.7110788043 49.177856350
 822.83000000 505232.44033 6344810.0143 286.42295373 310.97704627 55.380328573 544.16033684 49.190000000 90.590000000 2.7110788043 49.117863974
 827.46500000 505235.93662 6344813.0541 286.46501930 310.93498070 58.876615518 547.20011025 48.944995298 90.450004114 1.8263575967 48.872859272
 832.10000000 505239.41994 6344816.1089 286.49575977 310.90424023 62.359939163 550.25486475 48.700000000 90.310000000 1.8263575967 48.627863974
 836.86500000 505243.00416 6344819.2457 286.51426408 310.88573592 65.944159480 553.39174377 49.060002591 90.135002665 2.5201243381 48.987866565
 841.63000000 505246.60804 6344822.3601 286.51821454 310.88178546 69.548044398 556.50606318 49.420000000 89.960000000 2.5201243381 49.347863974
 846.39000000 505250.22270 6344825.4541 286.49017596 310.90982404 73.162695517 559.60005453 49.599979282 89.364996867 3.9178158498 49.527843256
 851.15000000 505253.84663 6344828.5363 286.41270960 310.98729040 76.786631449 562.68232040 49.780000000 88.770000000 3.9178158498 49.707863974
 855.78500000 505257.38003 6344831.5312 286.30492544 311.09507456 80.320031874 565.67723387 49.794998656 88.564999951 1.3304058403 49.722862630
 860.42000000 505260.91390 6344834.5250 286.18056281 311.21943719 83.853899489 568.67095385 49.810000000 88.360000000 1.3304058403 49.737863974
 865.06000000 505264.46528 6344837.5062 286.07104123 311.32895877 87.405281403 571.65219159 50.310093286 88.934959456 4.9262414610 50.237957260
 869.70000000 505268.04321 6344840.4569 286.00807688 311.39192312 90.983210792 574.60287580 50.810000000 89.510000000 4.9262414610 50.737863974
 874.34500000 505271.64071 6344843.3922 285.98233714 311.41766286 94.580706386 577.53819097 50.910001524 89.854999779 2.3199154600 50.837865498
 878.99000000 505275.24337 6344846.3213 285.98456657 311.41543343 98.183374442 580.46726755 51.010000000 90.200000000 2.3199154600 50.937863974
 883.63000000 505278.85563 6344849.2305 286.00339552 311.39660448 101.79562651 583.37648942 51.439997744 90.265007463 2.8117267463 51.367861718
 888.27000000 505282.48959 6344852.1125 286.02748835 311.37251165 105.42959103 586.25850487 51.870000000 90.330000000 2.8117267463 51.797863974
 893.03500000 505286.24241 6344855.0455 286.05202223 311.34797777 109.18241120 589.19154615 52.255002135 90.260005870 2.4636384159 52.182866109
 897.80000000 505290.01488 6344857.9533 286.07073461 311.32926539 112.95487602 592.09932039 52.640000000 90.190000000 2.4636384159 52.567863974
 902.60000000 505293.82795 6344860.8657 286.07450451 311.32549549 116.76795284 595.01170102 52.759998940 89.899999781 1.9615426921 52.687862914
 907.40000000 505297.64709 6344863.7701 286.05397951 311.34602049 120.58708719 597.91606357 52.880000000 89.610000000 1.9615426921 52.807863974
 912.05000000 505301.35305 6344866.5754 286.01725591 311.38274409 124.29304683 600.72136522 53.014997353 89.484998571 1.1869652571 52.942861327
 916.70000000 505305.06553 6344869.3719 285.97038800 311.42961200 128.00553320 603.51787231 53.150000000 89.360000000 1.1869652571 53.077863974
 921.33500000 505308.76912 6344872.1551 285.91436888 311.48563112 131.70912251 606.30109727 53.145000119 89.254999997 0.6803816179 53.072864093
 925.97000000 505312.47238 6344874.9386 285.84985641 311.55014359 135.41238068 609.08457909 53.140000000 89.150000000 0.6803816179 53.067863974
 930.74500000 505316.28899 6344877.8041 285.78256199 311.61743801 139.22898725 611.95013081 53.205001288 89.234999508 0.6722584651 53.132865262
 935.52000000 505320.10892 6344880.6654 285.72235079 311.67764921 143.04891789 614.81140758 53.270000000 89.320000000 0.6722584651 53.197863974
 942.52000000 505325.71793 6344884.8481 285.65149147 311.74850853 148.65792592 618.99408180 53.450005264 89.519997631 1.1531486180 53.377869238
 949.52000000 505331.34021 6344889.0132 285.60506589 311.79493411 154.28021089 623.15923606 53.630000000 89.720000000 1.1531486180 53.557863974
 956.77500000 505337.16568 6344893.3325 285.57182714 311.82817286 160.10568018 627.47846012 53.404999412 89.754998111 0.9415736912 53.332863386
 964.03000000 505342.97416 6344897.6745 285.54302018 311.85697982 165.91415821 631.82053873 53.180000000 89.790000000 0.9415736912 53.107863974
 971.03000000 505348.56986 6344901.8755 285.50911730 311.89088270 171.50985639 636.02147110 53.170000142 89.654999995 0.5801564984 53.097864116
 978.03000000 505354.16474 6344906.0773 285.45872137 311.94127863 177.10474190 640.22332043 53.160000000 89.520000000 0.5801564984 53.087863974
 984.79000000 505359.57138 6344910.1304 285.41801705 311.98198295 182.51137944 644.27641774 53.270001900 89.789999613 1.2938483537 53.197865874
 991.55000000 505364.98588 6344914.1732 285.40916821 311.99083179 187.92588187 648.31919747 53.380000000 90.060000000 1.2938483537 53.307863974
 998.55000000 505370.59390 6344918.3578 285.41436057 311.98563943 193.53390228 652.50380188 53.304999980 90.025000021 0.3547059261 53.232863954
 1005.5500000 505376.19644 6344922.5497 285.41527687 311.98472313 199.13644175 656.69574470 53.230000000 89.990000000 0.3547059261 53.157863974
 1012.9100000 505382.07381 6344926.9750 285.41656146 311.98343854 205.01381035 661.12098433 52.960000099 90.030000333 1.1125549849 52.887864073
 1020.2700000 505387.93026 6344931.4279 285.42298430 311.97701570 210.87025817 665.57386953 52.690000000 90.070000000 1.1125549849 52.617863974
 1027.2700000 505393.48246 6344935.6862 285.42115166 311.97884834 216.42246270 669.83224639 52.480001087 89.899999328 1.1579341441 52.407865062
 1034.2700000 505399.01899 6344939.9649 285.39854963 312.00145037 221.95899357 674.11092229 52.270000000 89.730000000 1.1579341441 52.197863974
 1041.1600000 505404.45410 6344944.1948 285.35916678 312.04083322 227.39409859 678.34083868 52.090002428 89.614998100 0.9300285951 52.017866402
 1048.0500000 505409.87582 6344948.4418 285.30595513 312.09404487 232.81581502 682.58775176 51.910000000 89.500000000 0.9300285951 51.837863974
 1055.0500000 505415.38527 6344952.7551 285.26166760 312.13833240 238.32526844 686.90106340 52.120003958 89.774998489 1.4829065719 52.047867932
 1062.0500000 505420.91060 6344957.0482 285.25097736 312.14902264 243.85059799 691.19423395 52.330000000 90.050000000 1.4829065719 52.257863974
 1068.9400000 505426.36016 6344961.2597 285.25157863 312.14842137 249.30015847 695.40569863 52.419999901 89.959999951 0.5541909097 52.347863875
 1075.8300000 505431.81632 6344965.4626 285.24135711 312.15864289 254.75632160 699.60859337 52.510000000 89.870000000 0.5541909097 52.437863974
 1082.8300000 505437.36758 6344969.7222 285.22425287 312.17574713 260.30758456 703.86817206 52.634999886 89.849999643 0.5425262722 52.562863860
 1089.8300000 505442.92812 6344973.9696 285.20470518 312.19529482 265.86812218 708.11562576 52.760000000 89.830000000 0.5425262722 52.687863974
 1096.7350000 505448.42616 6344978.1424 285.19295495 312.20704505 271.36615835 712.28842997 52.990000254 89.974999799 1.1812800707 52.917864228
 1103.6400000 505453.94091 6344982.2931 285.19867940 312.20132060 276.88090695 716.43913470 53.220000000 90.120000000 1.1812800707 53.147863974
 1110.6400000 505459.53076 6344986.5019 285.22280872 312.17719128 282.47076176 720.64789668 52.970003246 90.275002618 1.2606369216 52.897867220
 1117.6400000 505465.10213 6344990.7350 285.26587466 312.13412534 288.04212693 724.88095387 52.720000000 90.430000000 1.2606369216 52.647863974
 1124.5500000 505470.59758 6344994.9190 285.32406467 312.07593533 293.53757678 729.06503754 52.854997690 90.535001485 0.7424961301 52.782861664
 1131.4600000 505476.10278 6344999.0901 285.39491736 312.00508264 299.04277567 733.23608991 52.990000000 90.640000000 0.7424961301 52.917863974
 1138.4600000 505481.68917 6345003.3027 285.47585534 311.92414466 304.62917142 737.44874450 53.114998826 90.685001630 0.5693352226 53.042862800
 1145.4600000 505487.28469 6345007.5032 285.56229070 311.83770930 310.22469191 741.64916201 53.240000000 90.730000000 0.5693352226 53.167863974
 1152.4250000 505492.85784 6345011.6754 285.63157992 311.76842008 315.79784406 745.82139291 53.265000999 90.410000039 1.3825198145 53.192864973
 1159.3900000 505498.43304 6345015.8454 285.66197033 311.73802967 321.37303898 749.99135835 53.290000000 90.090000000 1.3825198145 53.217863974
 1166.3900000 505504.02696 6345020.0488 285.66044308 311.73955692 326.96696196 754.19477574 53.010002011 89.884998627 1.4872376438 52.937865985
 1173.3900000 505509.60024 6345024.2794 285.63387038 311.76612962 332.54023649 758.42544944 52.730000000 89.680000000 1.4872376438 52.657863974
 1180.3000000 505515.09542 6345028.4641 285.59226281 311.80773719 338.03541763 762.61008596 52.834999408 89.629999379 0.5048988920 52.762863382
 1187.2100000 505520.59823 6345032.6386 285.54462525 311.85537475 343.53822726 766.78462149 52.940000000 89.580000000 0.5048988920 52.867863974
 1194.2100000 505526.17938 6345036.8588 285.50461379 311.89538621 349.11938437 771.00479692 53.015000993 89.764999799 0.8555329792 52.942864967
 1201.2100000 505531.76613 6345041.0717 285.48720414 311.91279586 354.70613486 775.21771883 53.090000000 89.950000000 0.8555329792 53.017863974
 1208.0750000 505537.25451 6345045.1910 285.49349458 311.90650542 360.19451325 779.33695872 53.274998209 90.155000808 1.2067005424 53.202862183
 1214.9400000 505542.75611 6345049.2924 285.52434737 311.87565263 365.69611016 783.43841633 53.460000000 90.360000000 1.2067005424 53.387863974
 1221.9400000 505548.36550 6345053.4750 285.56344268 311.83655732 371.30550228 787.62099715 53.264998669 90.280001622 0.9033007552 53.192862644
 1228.9400000 505553.96067 6345057.6767 285.59276425 311.80723575 376.90066517 791.82267333 53.070000000 90.200000000 0.9033007552 52.997863974
 1235.8550000 505559.48282 6345061.8341 285.61871244 311.78128756 382.42282416 795.98008809 53.124999884 90.230000106 0.2717979575 53.052863859
 1242.7700000 505565.00896 6345065.9862 285.64828129 311.75171871 387.94895983 800.13219133 53.180000000 90.260000000 0.2717979575 53.107863974
 1249.7700000 505570.60044 6345070.1927 285.68157338 311.71842662 393.54044184 804.33873935 53.055000271 90.285000678 0.5463170039 52.982864245
 1256.7700000 505576.18272 6345074.4115 285.71791975 311.68208025 399.12272117 808.55746693 52.930000000 90.310000000 0.5463170039 52.857863974
 1263.9450000 505581.89433 6345078.7491 285.75955771 311.64044229 404.83433332 812.89511746 52.785000706 90.355001137 0.6347857510 52.712864680
 1271.1200000 505587.59492 6345083.1012 285.80683080 311.59316920 410.53492204 817.24718746 52.640000000 90.400000000 0.6347857510 52.567863974
 1278.1200000 505593.15874 6345087.3442 285.84195549 311.55804451 416.09874034 821.49023157 52.845002459 90.175001120 1.3045012553 52.772866433
 1285.1200000 505598.73777 6345091.5674 285.84959137 311.55040863 421.67777115 825.71339238 53.050000000 89.950000000 1.3045012553 52.977863974
 1292.0450000 505604.26832 6345095.7304 285.85200866 311.54799134 427.20831594 829.87636442 53.154999597 90.090000151 0.7581221354 53.082863571
 1298.9700000 505609.80646 6345099.8832 285.87134689 311.52865311 432.74645923 834.02917830 53.260000000 90.230000000 0.7581221354 53.187863974
 1305.9700000 505615.40092 6345104.0859 285.88722940 311.51277060 438.34092076 838.23185504 53.054999625 90.030000192 1.2274275074 52.982863599
 1312.9700000 505620.98032 6345108.3085 285.87867729 311.52132271 443.92031989 842.45452907 52.850000000 89.830000000 1.2274275074 52.777863974
 1320.0800000 505626.64232 6345112.6042 285.85758152 311.54241848 449.58232332 846.75022130 52.920000000 89.829999873 0.2953573497 52.847863974
 1327.1900000 505632.30957 6345116.8930 285.83648574 311.56351426 455.24957070 851.03899289 52.990000000 89.830000000 0.2953573497 52.917863974
 1334.1900000 505637.88710 6345121.1181 285.81021856 311.58978144 460.82709589 855.26407749 52.865000891 89.739999381 0.6601205650 52.792864865
 1341.1900000 505643.45535 6345125.3553 285.77295590 311.62704410 466.39535042 859.50129008 52.740000000 89.650000000 0.6601205650 52.667863974
 1348.2300000 505649.04478 6345129.6306 285.73025832 311.66974168 471.98478387 863.77661196 52.579999916 89.654998655 0.6821386644 52.507863890
 1355.2700000 505654.62226 6345133.9215 285.68817508 311.71182492 477.56225953 868.06752805 52.420000000 89.660000000 0.6821386644 52.347863974
 1362.2700000 505660.14794 6345138.2142 285.68389939 311.71610061 483.08794185 872.36019865 52.040019066 90.270005938 3.0800285034 51.967883040
 1369.2700000 505665.64476 6345142.5432 285.75414800 311.64585200 488.58475780 876.68920406 51.660000000 90.880000000 3.0800285034 51.587863974
 1376.4050000 505671.23498 6345146.9707 285.87275667 311.52724333 494.17497530 881.11672318 51.724997057 91.025000659 0.6681073712 51.652861031
 1383.5400000 505676.82996 6345151.3917 286.00941917 311.39058083 499.76995873 885.53769737 51.790000000 91.170000000 0.6681073712 51.717863974
 1390.5400000 505682.31681 6345155.7319 286.14319068 311.25680932 505.25681226 889.87789979 51.664994174 91.020002427 0.8367577317 51.592858148
 1397.5400000 505687.79444 6345160.0843 286.25863913 311.14136087 510.73443922 894.23026517 51.540000000 90.870000000 0.8367577317 51.467863974
 1404.6500000 505693.34881 6345164.5170 286.36535518 311.03464482 516.28881050 898.66301465 51.419999379 90.850001864 0.5132583247 51.347863353
 1411.7600000 505698.89391 6345168.9614 286.46958965 310.93041035 521.83391439 903.10741047 51.300000000 90.830000000 0.5132583247 51.227863974
 1418.7600000 505704.35005 6345173.3415 286.54502988 310.85497012 527.29004886 907.48753960 51.330001573 90.405000056 1.8259604388 51.257865547
 1425.7600000 505709.80876 6345177.7190 286.56854809 310.83145191 532.74876219 911.86504088 51.360000000 89.980000000 1.8259604388 51.287863974
 1432.8450000 505715.34461 6345182.1362 286.56391093 310.83608907 538.28460778 916.28221490 51.609999853 89.944999476 1.0688975939 51.537863828
 1439.9300000 505720.89967 6345186.5292 286.55494579 310.84505421 543.83967091 920.67518970 51.860000000 89.910000000 1.0688975939 51.787863974
 1446.9300000 505726.41165 6345190.8394 286.53325969 310.86674031 549.35164991 924.98543933 52.234994702 89.734994324 1.7735120179 52.162858677
 1453.9300000 505731.95164 6345195.1135 286.49019348 310.90980652 554.89164284 929.25946080 52.610000000 89.560000000 1.7735120179 52.537863974
 1460.9400000 505737.50624 6345199.3848 286.44064294 310.95935706 560.44624205 933.53084888 52.414998462 89.629997857 0.8866460244 52.342862436
 1467.9500000 505743.04632 6345203.6752 286.39965657 311.00034343 565.98631563 937.82115052 52.220000000 89.700000000 0.8866460244 52.147863974
 1474.9500000 505748.58073 6345207.9564 286.35872854 311.04127146 571.52072662 942.10243324 52.474997988 89.629996336 1.1332635768 52.402861962
 1481.9500000 505754.13409 6345212.2130 286.30924857 311.09075143 577.07409314 946.35900869 52.730000000 89.560000000 1.1332635768 52.657863974
 1486.7100000 505757.92592 6345215.0872 286.29360268 311.10639732 580.86592097 949.23321692 53.089974484 90.063342457 3.9000997376 53.017838458
 1491.4700000 505761.73569 6345217.9375 286.31977305 311.08022695 584.67569458 952.08351806 53.449955961 90.566682415 3.9000997376 53.377819935
 1496.2300000 505765.56297 6345220.7636 286.38775663 311.01224337 588.50296956 954.90957964 53.810000000 91.070000000 3.9000997376 53.737863974
 1503.2300000 505771.20263 6345224.9036 286.51083962 310.88916038 594.14263064 959.04961730 53.769998561 90.945000230 0.5624673419 53.697862535
 1510.2300000 505776.83960 6345229.0477 286.61865307 310.78134693 599.77960292 963.19374032 53.730000000 90.820000000 0.5624673419 53.657863974
 1517.0450000 505782.31571 6345233.0987 286.71440085 310.68559915 605.25570694 967.24468247 53.429997834 90.790010828 1.3270779749 53.357861808
 1523.8600000 505787.77056 6345237.1783 286.80658064 310.59341936 610.71056471 971.32427123 53.130000000 90.760000000 1.3270779749 53.057863974
 1530.8600000 505793.36406 6345241.3817 286.87163669 310.52836331 616.30405670 975.52774690 53.165001480 90.305000057 1.9557604376 53.092865454
 1537.8600000 505798.96035 6345245.5820 286.88110508 310.51889492 621.90035194 979.72798252 53.200000000 89.850000000 1.9557604376 53.127863974
 1544.7750000 505804.49174 6345249.7271 286.85425172 310.54574828 627.43174463 983.87309580 53.249999348 89.704999888 0.6654159786 53.177863323
 1551.6900000 505810.02668 6345253.8673 286.80989863 310.59010137 632.96668038 988.01332652 53.300000000 89.560000000 0.6654159786 53.227863974
 1558.6900000 505815.62119 6345258.0697 286.75919688 310.64080312 638.56119301 992.21566011 53.019998337 89.609995343 1.2189549966 52.947862311
 1565.6900000 505821.19514 6345262.2993 286.71460365 310.68539635 644.13513556 996.44530849 52.740000000 89.660000000 1.2189549966 52.667863974
 1572.5200000 505826.62078 6345266.4433 286.68510025 310.71489975 649.56078129 1000.5893497 52.659999301 89.844999849 0.8853130557 52.587863275
 1579.3500000 505832.04068 6345270.5950 286.67764987 310.72235013 654.98068291 1004.7409988 52.580000000 90.030000000 0.8853130557 52.507863974
 1586.3500000 505837.60621 6345274.8359 286.69444901 310.70555099 660.54621429 1008.9818949 52.949994063 90.245005109 1.8339745442 52.877858037
 1593.3500000 505843.19893 6345279.0407 286.73751518 310.66248482 666.13892611 1013.1866948 53.320000000 90.460000000 1.8339745442 53.247863974
 1600.3700000 505848.80403 6345283.2617 286.81776737 310.58223263 671.74403319 1017.4077029 52.860046456 90.850027391 2.5770689345 52.787910430
 1607.3900000 505854.37451 6345287.5271 286.94579800 310.45420200 677.31450936 1021.6731439 52.400000000 91.240000000 2.5770689345 52.327863974
 1614.3900000 505859.90301 6345291.8135 287.09941910 310.30058090 682.84301105 1025.9595025 52.170003127 91.275010270 0.9968206772 52.097867101
 1621.3900000 505865.41419 6345296.1220 287.25731521 310.14268479 688.35418676 1030.2679608 51.940000000 91.310000000 0.9968206772 51.867863974
 1628.3550000 505870.87511 6345300.4378 287.41351171 309.98648829 693.81510629 1034.5837769 51.564992802 91.260026979 1.6291258686 51.492856776
 1635.3200000 505876.30777 6345304.7893 287.56363155 309.83636845 699.24776639 1038.9353255 51.190000000 91.210000000 1.6291258686 51.117863974
 1642.3200000 505881.76109 6345309.1715 287.69984633 309.70015367 704.70108996 1043.3175030 51.385011513 91.020005906 1.1667286347 51.312875487
 1649.3200000 505887.22962 6345313.5354 287.81285191 309.58714809 710.16961900 1047.6813531 51.580000000 90.830000000 1.1667286347 51.507863974
 1656.4200000 505892.79635 6345317.9360 287.93738485 309.46261515 715.73634519 1052.0819769 51.909958477 91.180019567 2.0323568579 51.837822451
 1663.5200000 505898.38762 6345322.3039 288.10528002 309.29471998 721.32762087 1056.4499166 52.240000000 91.530000000 2.0323568579 52.167863974
 1670.5200000 505903.91149 6345326.5956 288.27691582 309.12308418 726.85148673 1060.7415645 52.214997563 91.280000122 1.0767696942 52.142861537
 1677.5200000 505909.43402 6345330.8900 288.41801603 308.98198397 732.37401789 1065.0360409 52.190000000 91.030000000 1.0767696942 52.117863974
 1684.5150000 505914.94346 6345335.1944 288.51171413 308.88828587 737.88345860 1069.3404353 51.954981020 90.505004247 2.4668643856 51.882844994
 1691.5100000 505920.43564 6345339.5217 288.54132004 308.85867996 743.37564237 1073.6677395 51.720000000 89.980000000 2.4668643856 51.647863974
 1698.5100000 505925.93706 6345343.8454 288.51841212 308.88158788 748.87706392 1077.9914384 52.094986414 89.644992397 2.1550069795 52.022850389
 1705.5100000 505931.46647 6345348.1329 288.45457699 308.94542301 754.40646541 1082.2788833 52.470000000 89.310000000 2.1550069795 52.397863974
 1712.5800000 505937.08088 6345352.4242 288.36758428 309.03241572 760.02088319 1086.5702105 52.889997236 89.279980657 1.7865783672 52.817861210
 1719.6500000 505942.72657 6345356.6742 288.27689001 309.12310999 765.66656977 1090.8202391 53.310000000 89.250000000 1.7865783672 53.237863974
 1726.6500000 505948.33457 6345360.8584 288.21977496 309.18022504 771.27456539 1095.0044442 53.380002229 89.814999862 2.4399410794 53.307866203
 1733.6500000 505953.94785 6345365.0359 288.23168677 309.16831323 776.88784741 1099.1819280 53.450000000 90.380000000 2.4399410794 53.377863974
 1740.6000000 505959.50988 6345369.1983 288.27717473 309.12282527 782.44987712 1103.3443183 53.074999577 90.370007925 1.6192467250 53.002863551
 1747.5500000 505965.04455 6345373.3970 288.32144971 309.07855029 787.98455136 1107.5430274 52.700000000 90.360000000 1.6192467250 52.627863974
 1754.5500000 505970.60557 6345377.6437 288.36237745 309.03762255 793.54557266 1111.7896985 52.710000047 90.310000005 0.2185292836 52.637864021
 1761.5500000 505976.16736 6345381.8894 288.39719662 309.00280338 799.10736132 1116.0354191 52.720000000 90.260000000 0.2185292836 52.647863974
 1768.5650000 505981.75200 6345386.1299 288.43086637 308.96913363 804.69200214 1120.2758742 53.004999245 90.290003588 1.2255350852 52.932863219
 1775.5800000 505987.35765 6345390.3425 288.46820911 308.93179089 810.29765175 1124.4884867 53.290000000 90.320000000 1.2255350852 53.217863974
 1782.5800000 505992.96140 6345394.5327 288.50486086 308.89513914 815.90139509 1128.6786618 53.279999966 90.280000004 0.1767044019 53.207863940
 1789.5800000 505998.56443 6345398.7238 288.53662574 308.86337426 821.50442614 1132.8698291 53.270000000 90.240000000 0.1767044019 53.197863974
 1796.7550000 506004.31799 6345403.0057 288.57262880 308.82737120 827.25799277 1137.1517152 53.559997189 90.335004291 1.2759263560 53.487861163
 1803.9300000 506010.09310 6345407.2584 288.62052828 308.77947172 833.03310219 1141.4043839 53.850000000 90.430000000 1.2759263560 53.777863974
 1810.9300000 506015.73838 6345411.3923 288.66786998 308.73213002 838.67838125 1145.5383199 53.865000134 90.345000012 0.3699142898 53.792864108
 1817.9300000 506021.38479 6345415.5248 288.70482715 308.69517285 844.32479282 1149.6708148 53.880000000 90.260000000 0.3699142898 53.807863974
 1825.1200000 506027.18694 6345419.7662 288.71768976 308.68231024 850.12693553 1153.9122341 53.929999736 89.944999979 1.3307796617 53.857863710
 1832.3100000 506032.99275 6345424.0026 288.69102341 308.70897659 855.93274671 1158.1485663 53.980000000 89.630000000 1.3307796617 53.907863974
 1839.3100000 506038.64381 6345428.1286 288.64643051 308.75356949 861.58380691 1162.2746267 53.894999907 89.639999604 0.3667909160 53.822863881
 1846.3100000 506044.28875 6345432.2631 288.60305933 308.79694067 867.22874595 1166.4090705 53.810000000 89.650000000 0.3667909160 53.737863974
 1853.3550000 506049.95750 6345436.4409 288.54373216 308.85626784 872.89750214 1170.5868556 53.555012660 89.384993910 1.5660157346 53.482876634
 1860.4000000 506055.60733 6345440.6436 288.45182288 308.94817712 878.54732823 1174.7896197 53.300000000 89.120000000 1.5660157346 53.227863974
 1867.4000000 506061.19135 6345444.8595 288.37821373 309.02178627 884.13135332 1179.0054623 52.739969228 89.674984476 3.3789401505 52.667833202
 1874.4000000 506066.73421 6345449.1299 288.37240954 309.02759046 889.67421292 1183.2759135 52.180000000 90.230000000 3.3789401505 52.107863974
 1881.3350000 506072.21060 6345453.3801 288.40387955 308.99612045 895.15060393 1187.5260804 52.334999178 90.290001061 0.7189869795 52.262863153
 1888.2700000 506077.69844 6345457.6154 288.44261178 308.95738822 900.63844361 1191.7613943 52.490000000 90.350000000 0.7189869795 52.417863974
 1895.2700000 506083.24867 6345461.8761 288.48873187 308.91126813 906.18867291 1196.0221047 52.629999050 90.405001209 0.6446263467 52.557863024
 1902.2700000 506088.80926 6345466.1232 288.54157131 308.85842869 911.74925879 1200.2692119 52.770000000 90.460000000 0.6446263467 52.697863974
 1909.4450000 506094.52309 6345470.4578 288.59197515 308.80802485 917.46309356 1204.6038353 53.005002840 90.345002902 1.0939046998 52.932866814
 1916.6200000 506100.25473 6345474.7690 288.62797810 308.77202190 923.19472804 1208.9150389 53.240000000 90.230000000 1.0939046998 53.167863974
 1923.6200000 506105.84081 6345478.9826 288.67440439 308.72559561 928.78080816 1213.1286012 52.850018890 90.530012278 2.1086654823 52.777882864
